latitude,longitude,tovr
0.08,42.66,22.77
0.08,42.66,21.82
0.05,42.66,7.76
0.09,42.67,22.68
0.15,42.67,14.78
0.1,42.67,31.75
0.13,42.67,31.27
0.18,42.67,14.36
0.04,42.67,23.5
0.09,42.68,15.58
0.14,42.68,26.89
0.15,42.68,9.33
0.16,42.68,21.09
0.12,42.68,14.44
0.17,42.69,14.88
0.12,42.69,21.28
0.13,42.69,21.96
0.18,42.7,18.13
0.15,42.7,18.87
0.17,42.7,19.99
0.15,42.7,7.21
0.18,42.71,10.71
0.56,42.74,10.55
0.66,42.78,13.87
0.45,42.82,20.73
0.28,42.82,7.41
0.36,42.84,20.84
0.5,42.84,13.4
0.31,42.84,25.36
0.25,42.85,28.73
0.5,42.86,12.52
0.37,42.86,15.84
0.39,42.87,18.56
0.36,42.87,19.54
0.41,42.87,8.36
0.39,42.88,22.3
0.43,42.9,17.09
0.42,42.9,13.12
0.46,42.9,18.88
0.47,42.91,23.51
0.48,42.91,18.48
0.42,42.93,15.81
0.46,42.97,17.8
3.42,43.7,17.81
1.18,43.73,17.88
1.19,43.75,21.04
1.22,43.79,13.67
1.22,43.79,17.03
1.18,43.79,18.24
1.19,43.8,15.79
1.23,43.82,12.46
1.21,43.83,18.87
1.19,43.88,19.03
1.18,43.94,23.44
1.67,44.41,23.3
1.7,44.53,21.71
1.6,44.53,32.06
1.75,44.53,31.26
1.75,44.55,33.16
1.75,44.55,27.45
1.77,44.55,26.92
1.7,44.62,4.67
1.62,44.62,23.04
1.75,44.63,21.93
1.78,44.7,16.79
1.96,44.81,25.93
1.94,44.82,25.01
2.0,44.92,35.69
2.09,44.92,25.52
2.01,44.93,31.45
2.07,45.02,27.57
2.06,45.03,14.34
2.09,45.05,49.8
2.09,45.06,35.65
2.11,45.1,40.37
2.17,45.17,21.15
2.31,45.25,21.64
2.33,45.25,35.64
2.32,45.25,40.26
2.32,45.25,50.46
2.19,45.27,23.28
2.22,45.27,28.42
2.17,45.29,32.6
2.22,45.29,32.71
2.34,45.29,61.86
2.19,45.3,30.43
2.32,45.3,32.7
2.15,45.3,36.5
2.32,45.3,32.7
2.3,45.3,28.96
2.24,45.31,32.55
2.16,45.32,27.11
2.19,45.32,25.0
2.43,45.32,12.55
2.34,45.33,37.7
2.22,45.33,40.88
2.29,45.34,17.73
2.44,45.34,20.84
2.28,45.35,34.18
2.24,45.35,27.29
2.16,45.36,31.14
2.25,45.36,36.24
2.24,45.36,25.12
2.26,45.36,33.06
2.23,45.36,19.29
2.2,45.36,20.73
2.46,45.36,14.54
2.47,45.37,29.11
2.3,45.37,13.74
2.23,45.37,24.31
2.21,45.38,12.69
2.24,45.39,26.37
2.17,45.4,21.68
2.2,45.4,25.37
2.83,45.49,16.59
3.25,45.59,30.15
3.04,45.63,28.41
-7.38,37.81,51.2
-7.16,37.85,23.03
-7.17,37.85,32.41
-7.18,37.85,71.09
-7.09,37.89,20.63
-7.07,37.9,58.56
-4.96,38.17,5.34
-4.96,38.17,4.93
-6.91,38.2,37.64
-6.9,38.21,38.55
-6.79,38.21,19.54
-6.91,38.21,34.2
-6.77,38.22,35.26
-4.88,38.3,19.38
-6.58,38.31,30.54
-5.11,38.31,7.11
-6.59,38.31,57.24
-6.59,38.31,68.58
-6.64,38.32,32.41
-5.08,38.32,22.29
-6.58,38.33,41.67
-5.1,38.34,9.53
-5.14,38.34,6.54
-5.12,38.34,7.99
-5.1,38.34,8.89
-6.62,38.34,30.76
-5.12,38.34,7.44
-4.86,38.35,21.85
-4.89,38.35,22.02
-4.89,38.35,31.32
-5.27,38.37,22.87
-5.3,38.39,21.93
-6.34,38.41,24.87
-5.13,38.42,6.88
-4.68,38.42,31.03
-6.65,38.42,38.82
-6.65,38.47,21.56
-5.12,38.48,8.13
-4.77,38.48,35.05
-5.26,38.49,28.57
-4.88,38.5,23.2
-4.87,38.5,19.57
-4.88,38.5,24.22
-6.36,38.51,15.09
-4.84,38.52,29.2
-5.08,38.52,9.03
-5.8,38.52,9.45
-5.04,38.53,4.99
-4.98,38.54,6.38
-6.07,38.55,31.9
-6.38,38.56,23.27
-4.92,38.56,10.1
-5.67,38.59,14.82
-6.73,38.59,20.93
-4.71,38.6,30.73
-6.7,38.6,19.67
-6.68,38.6,17.79
-5.83,38.6,23.81
-6.13,38.6,17.67
-6.42,38.61,10.04
-6.42,38.61,24.02
-6.42,38.61,24.02
-6.42,38.61,23.25
-6.42,38.61,22.83
-6.42,38.61,21.62
-6.42,38.61,11.79
-6.41,38.61,13.8
-6.42,38.61,22.79
-6.42,38.61,21.74
-6.42,38.61,11.79
-6.41,38.61,12.0
-6.42,38.61,19.04
-6.41,38.61,12.8
-6.42,38.61,24.89
-6.42,38.61,16.0
-6.42,38.61,24.89
-6.42,38.61,11.61
-6.43,38.61,15.1
-6.43,38.61,15.41
-6.42,38.61,12.99
-6.43,38.62,13.82
-6.43,38.62,14.07
-6.43,38.62,17.7
-6.43,38.62,26.5
-6.43,38.62,21.92
-6.43,38.62,25.89
-6.43,38.62,17.44
-6.43,38.62,17.44
-6.43,38.62,16.91
-5.23,38.62,17.82
-5.22,38.62,28.25
-5.31,38.64,31.64
-5.7,38.64,30.96
-5.7,38.64,32.86
-5.69,38.65,11.32
-5.82,38.66,8.32
-5.23,38.66,13.4
-6.73,38.67,27.44
-6.71,38.68,11.58
-5.86,38.68,7.31
-6.72,38.68,26.7
-5.32,38.68,22.8
-6.07,38.69,11.3
-5.32,38.69,21.25
-5.2,38.69,18.56
-5.8,38.69,10.44
-6.78,38.69,22.67
-5.22,38.69,16.97
-5.31,38.69,24.27
-5.2,38.69,14.5
-6.73,38.7,26.83
-6.78,38.7,22.55
-6.74,38.7,25.11
-6.76,38.71,18.96
-6.75,38.71,19.14
-6.65,38.71,30.72
-6.65,38.71,33.48
-5.28,38.71,25.58
-6.25,38.71,14.36
-5.23,38.72,16.49
-6.78,38.72,26.23
-5.34,38.72,23.37
-6.77,38.72,18.24
-7.93,38.72,14.71
-5.27,38.72,23.75
-6.25,38.72,11.62
-7.95,38.72,35.11
-6.74,38.73,19.09
-6.25,38.73,12.84
-6.24,38.73,12.2
-6.28,38.73,6.73
-6.29,38.73,6.53
-6.3,38.74,6.64
-6.29,38.74,5.95
-6.24,38.74,12.61
-6.31,38.74,9.21
-6.25,38.74,13.43
-6.28,38.74,10.27
-6.32,38.74,11.97
-6.33,38.74,9.99
-6.24,38.74,11.28
-6.23,38.74,10.66
-6.28,38.74,8.32
-6.31,38.75,7.54
-6.29,38.75,6.78
-6.32,38.75,5.34
-6.33,38.75,4.62
-6.28,38.75,7.14
-6.25,38.75,8.9
-6.23,38.75,12.74
-6.7,38.75,22.84
-6.3,38.75,5.72
-6.29,38.75,4.54
-6.23,38.76,20.12
-6.69,38.76,15.08
-6.33,38.76,8.17
-6.28,38.76,6.38
-6.31,38.76,7.0
-6.23,38.76,23.9
-6.25,38.76,13.38
-6.68,38.76,22.51
-6.38,38.76,10.23
-6.31,38.76,7.31
-6.42,38.76,15.01
-6.4,38.77,22.27
-6.67,38.77,23.82
-6.28,38.77,5.05
-6.31,38.77,23.68
-6.32,38.77,5.95
-6.33,38.77,4.11
-6.22,38.77,14.1
-6.31,38.77,7.09
-6.25,38.77,11.75
-6.24,38.77,24.3
-5.06,38.77,24.98
-6.23,38.77,12.05
-6.34,38.77,5.05
-6.4,38.77,6.34
-6.4,38.77,6.34
-6.22,38.77,10.48
-6.23,38.77,6.99
-6.23,38.77,22.37
-4.77,38.78,13.1
-6.24,38.78,10.3
-6.29,38.78,6.21
-6.32,38.78,7.94
-6.33,38.78,10.68
-6.25,38.78,13.13
-6.31,38.78,5.51
-6.36,38.78,4.74
-6.3,38.78,8.37
-6.28,38.78,5.37
-6.31,38.78,6.38
-6.32,38.78,8.52
-5.32,38.78,20.42
-6.32,38.78,7.22
-6.29,38.78,6.41
-6.31,38.78,7.59
-6.32,38.78,7.96
-6.3,38.78,8.56
-6.41,38.78,14.81
-6.33,38.78,6.65
-6.28,38.78,10.91
-5.26,38.79,19.69
-6.77,38.79,14.22
-5.04,38.79,15.58
-6.4,38.79,6.5
-6.26,38.79,7.92
-6.31,38.79,7.41
-6.32,38.79,7.71
-6.3,38.79,5.79
-6.28,38.79,10.69
-6.29,38.79,8.84
-6.31,38.79,7.51
-6.33,38.79,8.27
-4.86,38.79,21.6
-6.77,38.8,26.62
-6.78,38.8,27.63
-6.39,38.8,8.36
-6.31,38.8,7.57
-6.29,38.8,7.09
-6.28,38.8,5.83
-6.33,38.8,10.66
-6.32,38.8,8.91
-6.31,38.8,7.09
-6.3,38.8,8.4
-6.39,38.81,4.83
-5.04,38.81,17.95
-6.3,38.81,7.94
-6.29,38.81,7.12
-6.31,38.81,7.34
-6.31,38.81,7.02
-6.33,38.81,7.7
-6.32,38.81,8.9
-6.26,38.81,13.27
-6.27,38.81,7.21
-6.59,38.81,22.16
-6.41,38.81,7.02
-6.31,38.82,8.37
-6.42,38.82,5.44
-6.3,38.82,5.84
-6.31,38.82,7.97
-6.36,38.82,7.14
-6.39,38.83,19.28
-5.11,38.83,20.54
-6.47,38.83,33.64
-5.24,38.83,19.74
-6.48,38.83,29.21
-5.11,38.84,23.52
-6.48,38.84,31.97
-6.48,38.85,34.41
-6.54,38.85,21.7
-6.58,38.85,19.31
-5.13,38.86,21.59
-5.13,38.86,21.59
-5.13,38.86,28.12
-5.13,38.86,24.01
-6.56,38.86,22.96
-5.14,38.86,32.18
-5.14,38.86,35.87
-6.56,38.86,20.73
-5.14,38.87,25.49
-5.11,38.87,23.57
-5.11,38.87,21.66
-4.82,38.88,12.08
-6.85,38.92,36.68
-4.95,38.92,12.84
-4.96,38.94,21.03
-6.85,38.94,22.39
-6.85,38.94,17.97
-6.86,38.94,14.59
-6.84,38.94,16.19
-6.85,38.95,14.33
-6.85,38.95,31.54
-6.85,38.95,29.41
-6.87,38.95,16.86
-6.85,38.95,23.61
-6.87,38.95,19.59
-6.87,38.95,15.04
-5.11,38.96,17.6
-5.09,38.99,16.91
-6.72,39.01,23.75
-5.27,39.05,6.76
-6.63,39.06,25.81
-4.99,39.06,11.81
-4.96,39.11,33.77
-4.85,39.19,27.02
-5.95,39.32,20.16
-5.97,39.32,16.42
-5.94,39.32,11.94
-5.97,39.32,16.17
-6.02,39.32,13.43
-6.01,39.32,16.24
-5.97,39.32,16.78
-5.99,39.32,13.62
-5.97,39.32,13.99
-6.02,39.33,18.41
-4.67,39.21,13.91
-4.41,39.53,12.81
-4.4,39.51,30.44
-29.58,27.48,14.18
-29.43,27.67,28.54
-28.88,28.13,14.44
-26.72,31.16,11.72
-27.13,31.2,8.41
-30.41,25.42,20.83
-28.57,25.52,40.09
-28.73,25.54,11.77
-28.51,25.59,6.17
-30.06,25.84,11.36
-32.17,25.96,16.74
-28.99,25.99,6.56
-29.99,26.04,23.63
-28.98,26.05,6.37
-29.81,26.1,11.01
-30.15,26.1,23.05
-27.17,26.1,17.89
-29.14,26.13,15.31
-26.93,26.13,5.75
-31.5,26.16,13.81
-26.51,26.16,7.26
-28.91,26.16,32.73
-31.52,26.27,19.84
-29.07,26.33,29.97
-29.31,26.35,12.7
-26.38,26.35,5.93
-28.93,26.38,8.21
-29.13,26.38,16.67
-29.07,26.38,15.17
-31.42,26.39,20.47
-28.27,26.42,7.74
-26.01,26.49,7.28
-28.45,26.51,5.29
-28.15,26.54,7.51
-27.17,26.55,5.88
-27.17,26.55,5.88
-26.84,26.56,8.07
-26.92,26.61,34.97
-30.76,26.65,30.79
-25.91,26.67,8.45
-28.11,26.72,7.16
-28.17,26.82,7.06
-28.04,26.83,37.18
-28.69,26.85,13.3
-30.94,26.88,16.13
-25.94,26.9,7.07
-31.07,26.91,36.96
-26.85,26.93,11.76
-30.8,26.94,22.85
-28.46,26.96,12.32
-28.89,26.96,11.13
-30.41,26.96,15.07
-27.61,26.96,5.74
-26.39,27.0,4.79
-30.17,27.09,21.82
-30.12,27.14,11.82
-30.37,27.16,11.55
-26.66,27.17,14.39
-28.69,27.17,25.97
-28.41,27.18,8.62
-30.14,27.19,21.37
-25.96,27.19,11.95
-28.84,27.2,5.06
-30.03,27.22,12.68
-26.33,27.24,9.45
-29.53,27.25,13.5
-28.69,27.3,5.67
-28.12,27.3,9.83
-27.11,27.3,7.53
-28.54,27.34,6.06
-26.83,27.38,16.45
-29.16,27.39,5.27
-26.95,27.41,11.63
-28.91,27.41,12.87
-28.21,27.44,22.76
-28.05,27.45,14.37
-26.33,27.47,23.91
-26.15,27.64,1.04
-28.31,27.67,26.04
-26.55,27.69,1.36
-27.05,27.72,5.43
-26.79,27.82,6.42
-27.86,27.96,27.64
-25.95,28.36,1.43
-26.08,28.39,1.65
-26.73,28.39,2.26
-26.82,28.41,8.23
-26.59,28.56,3.34
-26.16,28.64,8.82
-26.24,28.83,9.71
-26.02,28.89,6.11
-26.68,29.02,10.54
-26.47,29.04,5.37
-26.16,29.09,8.77
-26.79,29.17,11.01
-27.73,29.25,12.97
-27.02,29.29,5.36
-26.21,29.31,27.11
-25.61,29.44,21.18
-26.99,29.45,6.09
-27.75,29.54,12.32
-26.96,29.61,8.97
-27.32,29.67,8.04
-27.53,29.72,7.93
-25.24,29.74,13.11
-26.36,29.82,25.19
-25.64,29.87,6.42
-26.48,29.95,18.24
-27.27,29.97,12.99
-27.27,29.97,12.99
-27.27,29.97,12.99
-25.86,29.98,5.2
-25.23,30.06,9.11
-25.77,30.08,14.12
-25.57,30.12,7.82
-25.64,30.12,11.44
-26.69,30.14,8.53
-25.25,30.16,19.9
-25.18,30.2,14.91
-25.84,30.22,13.04
-25.99,30.26,11.86
-25.23,30.35,20.18
-27.41,30.36,13.95
-27.48,30.4,27.61
-27.47,30.41,30.1
-25.28,30.41,7.1
-26.57,30.48,7.6
-27.3,30.48,13.26
-27.61,30.49,11.99
-25.51,30.5,23.27
-27.07,30.54,6.62
-27.07,30.54,7.37
-26.56,30.54,19.39
-25.82,30.57,8.93
-27.35,30.58,29.11
-27.58,30.6,11.36
-27.37,30.64,10.05
-27.4,30.66,16.98
-27.47,30.67,18.81
-25.58,30.72,17.44
-27.74,30.72,18.44
-27.44,30.74,11.57
-27.06,30.77,27.99
-25.29,30.81,11.95
-27.03,30.82,18.14
-27.03,30.82,11.03
-26.23,30.83,31.35
-25.12,30.9,8.76
-27.26,31.01,10.03
-27.14,31.06,19.59
-27.22,31.12,8.34
-21.32,47.29,16.3
-21.16,47.33,27.93
-21.28,47.34,13.69
-21.28,47.34,15.23
-21.16,47.34,39.35
-21.2,47.36,11.48
-21.21,47.36,11.82
-21.21,47.37,17.72
-21.24,47.38,16.65
-21.24,47.39,11.73
-21.24,47.42,18.38
-21.3,47.43,18.33
-21.3,47.43,12.67
-21.06,47.5,19.37
-21.06,47.5,24.52
-21.29,47.56,17.02
-21.28,47.56,25.7
-21.16,47.64,16.08
-21.16,47.65,12.75
-12.14,33.73,18.07
-11.91,33.76,13.46
-11.91,33.79,12.79
-10.48,33.82,14.3
-10.57,33.83,11.96
-12.02,33.84,16.52
-11.96,33.84,17.86
-11.78,33.85,20.11
-11.78,33.85,22.69
-10.64,33.88,7.42
-11.8,33.89,14.97
-11.8,33.89,16.7
-10.61,33.9,7.73
-10.6,33.9,8.43
-10.57,33.9,13.77
-11.76,33.91,7.6
-10.73,33.94,16.96
-10.67,33.95,9.04
-10.74,33.97,15.33
-10.49,33.97,13.79
-10.62,34.09,18.89
-10.72,34.1,10.13
-10.87,34.13,17.64
-15.35,34.52,7.43
-14.5,34.36,6.2
-11.0,34.82,21.17
-11.0,34.82,31.19
-10.98,34.83,17.88
-11.0,34.83,24.42
-10.98,34.84,21.14
-10.99,34.84,20.54
-11.0,34.84,20.49
-11.0,34.84,20.35
-11.0,34.84,21.78
-11.0,34.84,26.54
-10.99,34.84,22.21
-10.97,34.85,16.72
-10.98,34.86,29.31
-11.02,34.96,20.36
-14.33,34.3,4.97
-14.28,34.32,9.12
-14.34,34.33,12.76
-15.32,35.34,27.23
-15.14,35.43,16.45
-15.92,35.54,20.04
-15.98,35.65,18.61
-16.02,35.66,17.18
-15.84,35.71,16.21
-25.97,32.0,28.84
-25.93,32.0,10.41
-25.97,32.02,17.08
-25.96,32.02,10.88
-26.26,32.16,16.94
-26.3,32.16,19.8
-26.24,32.17,14.94
-26.17,32.2,12.81
-26.31,32.21,16.01
-26.15,32.22,15.03
-26.57,32.23,8.5
-25.67,32.23,10.26
-26.63,32.23,9.86
-26.37,32.24,15.05
-26.47,32.25,11.44
-26.46,32.25,7.68
-26.45,32.25,6.86
-26.83,32.27,10.67
-26.06,32.27,9.96
-26.71,32.28,10.72
-26.08,32.28,12.72
-26.1,32.28,13.66
-26.06,32.28,11.96
-25.76,32.3,13.25
-26.62,32.31,10.34
-26.14,32.32,6.37
-26.14,32.32,6.01
-26.22,32.32,16.75
-26.14,32.34,9.02
-26.84,32.35,8.53
-26.44,32.35,8.38
-26.27,32.36,8.27
-26.25,32.4,5.39
-26.24,32.4,6.42
-26.11,32.4,7.97
-26.12,32.41,6.5
-26.16,32.41,10.12
-26.04,32.42,20.27
-26.09,32.45,8.02
-26.5,32.59,9.23
-26.45,32.62,6.0
-26.37,32.62,7.03
-26.48,32.69,6.3
-26.47,32.69,5.96
-26.49,32.71,6.58
-26.43,32.72,12.58
-26.43,32.72,10.63
-25.09,33.35,9.78
-25.16,33.36,4.41
-25.16,33.36,6.93
-25.16,33.36,4.09
-25.16,33.36,4.97
-25.22,33.37,12.35
-24.95,33.44,11.13
-25.19,33.44,5.01
-25.19,33.44,5.83
-25.19,33.44,4.42
-24.88,33.45,32.23
-24.88,33.45,32.23
-24.88,33.46,10.16
-24.82,33.46,12.91
-24.83,33.46,11.96
-25.19,33.47,7.93
-24.84,33.47,9.94
-24.84,33.47,9.0
-25.07,33.49,38.93
-25.0,33.49,7.68
-25.18,33.5,20.83
-24.88,33.52,15.48
-24.88,33.52,13.19
-24.87,33.52,15.02
-24.88,33.54,12.56
-24.99,33.55,9.65
-24.98,33.58,15.69
-24.85,33.6,11.68
-26.87,31.93,26.99
-26.63,32.05,40.96
-27.46,32.33,14.19
-24.61,32.22,17.31
-24.57,32.23,22.67
-25.26,32.27,23.91
-25.23,32.45,22.23
-24.26,32.81,32.63
-24.38,32.85,6.71
-24.47,32.92,37.24
-24.61,32.93,25.34
-26.58,31.12,40.15
-26.62,31.27,44.0
-25.85,31.32,8.97
-26.37,31.37,40.86
-26.37,31.37,43.94
-26.43,31.55,43.41
-26.43,31.56,48.42
-26.46,31.6,34.79
-26.99,31.67,19.58
-23.12,30.13,10.91
-23.94,30.18,20.95
-23.05,30.22,16.06
-23.12,30.3,8.63
-23.12,30.34,16.95
-24.28,30.42,9.39
-23.97,30.56,22.27
-23.32,30.62,15.29
-26.03,30.84,23.7
-25.64,30.85,19.33
-25.64,30.85,10.95
-25.34,30.87,6.89
-25.34,30.87,6.89
-25.52,30.88,24.35
-25.45,30.99,17.45
-25.81,30.99,12.64
-25.29,31.03,24.05
-28.38,31.08,27.03
-28.45,31.08,49.02
-24.95,31.08,10.55
-28.59,31.09,22.9
-25.5,31.48,25.75
-25.63,31.55,32.49
-27.32,31.61,25.86
-27.33,31.66,38.16
-25.6,31.66,41.54
-28.52,31.67,30.32
-27.37,31.69,62.53
-27.4,31.7,30.19
-25.86,31.71,46.22
-25.86,31.73,10.17
-27.92,31.78,51.62
-25.86,31.81,30.55
-25.8,31.88,44.68
-25.84,31.91,16.66
-25.92,31.94,24.07
-27.58,31.96,14.3
-27.51,31.96,23.79
-27.61,31.98,20.87
-28.3,32.01,34.31
-28.36,32.2,34.95
-25.13,33.54,20.31
-25.12,33.63,14.96
-24.91,33.68,14.61
-25.07,33.68,8.67
-24.9,33.69,30.45
-25.07,33.7,18.72
-25.11,33.73,6.53
-25.11,33.73,5.76
-19.08,33.73,8.77
-24.97,33.75,23.95
-24.92,33.77,12.87
-24.91,33.78,8.49
-25.07,33.79,11.91
-22.23,35.11,7.04
-21.97,35.11,10.04
-22.23,35.11,6.56
-22.14,35.12,10.12
-22.13,35.13,8.15
-13.69,39.58,11.99
-13.73,39.74,13.37
-13.77,39.85,10.59
-13.14,40.13,6.36
-13.14,40.14,5.73
-13.13,40.26,10.74
-13.09,40.32,10.64
-12.47,40.34,8.29
-12.98,40.38,8.68
-13.07,40.39,6.85
-12.63,40.42,13.23
-10.85,39.29,3.23
-10.63,39.34,12.84
-10.02,39.35,6.27
-10.69,39.39,3.82
-10.79,39.52,19.96
-10.74,39.67,14.44
-10.76,39.69,12.35
-10.75,39.73,16.82
-10.65,39.8,9.65
-10.59,39.96,7.32
-10.27,40.03,12.15
-10.67,40.04,6.84
-10.29,40.04,8.79
-10.25,40.04,11.93
-10.24,40.04,10.54
-10.22,40.09,8.01
-10.26,40.1,17.16
-10.46,40.11,13.01
-10.46,40.11,10.41
-10.38,40.16,9.14
-19.92,32.99,12.38
-19.58,34.57,18.67
-17.83,36.67,15.31
-24.11,16.29,26.68
-23.49,16.57,23.34
-24.63,16.62,32.74
-23.22,16.63,29.27
-26.25,16.81,27.86
-24.51,16.9,52.7
-24.29,17.81,31.55
-29.98,18.51,32.51
-28.84,19.57,29.6
-27.47,20.11,45.52
-28.42,20.69,38.19
-29.52,20.7,76.89
-29.41,22.12,35.72
-30.1,22.85,18.63
5.04,5.84,38.69
5.06,5.85,37.36
5.06,5.85,46.82
5.04,5.88,37.64
5.04,5.88,21.36
5.04,5.89,46.8
5.06,5.92,55.49
5.32,6.66,43.0
9.66,8.49,22.18
9.67,8.51,7.34
9.22,8.85,24.58
9.25,8.88,28.85
9.6,8.9,4.07
9.63,8.9,4.49
10.58,9.02,26.12
10.22,9.47,24.94
10.33,9.59,33.29
-1.46,29.5,27.29
-1.46,29.5,31.23
9.83,43.34,31.73
9.6,43.35,45.53
9.69,43.38,29.7
9.99,43.38,23.46
10.0,43.39,49.06
9.66,43.42,68.03
9.55,43.46,67.29
9.39,43.53,26.28
9.6,43.54,37.15
9.37,43.6,22.01
9.53,43.61,41.4
9.42,43.61,50.68
9.57,43.63,44.17
9.59,43.63,27.59
10.1,43.72,19.89
9.66,43.8,61.77
9.41,43.81,51.69
10.35,43.82,82.69
9.48,43.84,45.66
9.36,43.84,55.04
9.3,43.86,37.28
9.43,43.95,33.49
9.43,44.01,28.99
9.64,44.03,60.4
9.28,44.04,35.77
10.01,44.14,51.57
9.36,44.17,35.35
9.36,44.17,32.64
9.41,44.21,25.16
-7.96,35.93,6.79
-6.97,37.55,9.85
-7.12,37.57,26.24
-7.46,37.59,46.21
-7.47,37.6,32.04
-6.92,37.77,9.17
-6.92,38.04,19.67
-4.61,38.32,10.96
-4.64,38.37,32.2
-4.79,38.42,28.05
-4.77,38.43,31.82
-4.93,38.77,21.09
-4.81,38.79,24.94
-4.93,38.8,18.1
-4.93,38.8,19.82
-4.82,38.8,30.79
-4.94,38.81,18.58
-4.64,38.07,20.63
-4.66,38.08,2.77
-28.47,16.69,4.88
-28.9,16.86,8.81
-29.73,17.39,11.82
-29.22,17.46,9.42
-29.86,17.53,13.06
-30.19,17.56,8.32
-29.88,17.61,10.86
-29.0,17.77,25.53
-29.86,17.78,12.36
-30.17,17.79,18.12
-29.84,17.84,12.19
-30.82,18.11,13.6
-29.85,18.12,17.76
-28.97,17.21,11.42
-30.11,17.92,16.25
-32.05,18.43,11.07
-30.68,19.36,31.33
-32.2,20.06,34.45
-32.22,20.08,33.72
-33.53,21.12,37.06
-33.6,21.71,16.17
-33.22,21.99,73.4
-33.64,22.08,13.93
-33.64,22.08,14.27
-33.6,22.48,13.78
-33.24,23.01,57.8
-33.03,18.29,22.03
-32.59,18.36,10.05
-32.55,18.37,9.99
-32.63,18.41,33.03
-33.01,18.45,14.81
-33.33,18.51,20.02
-32.52,18.52,27.99
-33.62,18.76,34.01
-32.69,19.04,78.29
-33.72,19.33,23.97
-34.06,21.91,46.95
-34.06,21.91,46.95
-33.93,22.19,16.02
-33.94,23.49,28.66
-34.01,24.24,16.56
-34.03,24.38,10.82
-34.14,24.5,23.13
-34.04,24.54,17.66
-34.03,24.79,23.42
-33.28,25.74,13.31
-33.33,25.8,15.53
-33.3,18.44,10.06
-33.46,18.69,17.7
-32.96,18.88,44.2
-33.82,19.88,31.33
-34.26,20.88,25.12
-34.24,20.88,17.77
-33.41,23.55,10.98
-32.83,21.32,69.85
-32.74,21.46,61.28
-32.58,21.52,83.1
-32.05,21.53,37.28
-32.95,21.65,71.06
-33.04,21.75,81.92
-32.48,21.8,50.92
-32.05,22.04,27.74
-30.38,22.08,71.76
-32.62,22.15,88.99
-30.72,22.2,44.05
-30.22,22.83,16.08
-31.21,22.84,24.62
-32.3,22.93,21.87
-32.91,23.08,35.87
-31.6,23.15,27.31
-30.28,23.16,24.31
-30.58,23.29,31.81
-31.78,23.35,24.3
-30.82,23.47,27.84
-31.22,23.62,19.01
-30.08,23.66,28.75
-30.97,23.79,24.52
-31.74,23.88,25.19
-30.19,24.09,16.86
-32.79,24.12,28.78
-30.75,24.16,20.78
-33.18,24.39,29.62
-30.67,24.39,26.46
-32.11,25.38,25.38
-30.8,25.76,22.35
-31.21,26.04,25.2
-31.14,26.15,23.2
-30.62,26.56,26.96
-33.95,22.69,19.5
-34.01,23.06,8.48
-34.01,23.06,8.48
-34.01,23.06,8.48
-34.01,23.06,8.71
-33.99,24.02,13.96
-34.01,24.04,10.17
-34.01,24.11,9.95
-34.02,24.14,10.89
-34.02,24.19,8.59
-34.07,24.23,21.69
-33.78,24.83,29.65
-32.81,25.4,16.3
-34.01,25.5,19.51
-32.66,25.6,40.29
-33.56,25.83,39.14
-33.43,26.32,24.95
-32.58,26.68,29.2
-33.58,26.75,19.56
-33.44,26.75,30.18
-33.56,26.97,10.15
-33.52,27.07,8.25
-33.21,27.13,37.46
-33.38,27.27,22.74
-32.63,26.06,33.18
-31.66,26.54,21.9
-31.37,26.76,15.26
-31.69,26.8,24.76
-31.73,26.92,25.09
-32.07,27.03,28.22
-31.17,27.04,18.69
-31.77,27.05,42.75
-31.32,27.06,47.18
-31.6,27.1,58.11
-31.4,27.24,36.88
-31.09,27.3,24.35
-31.9,27.31,33.23
-31.83,27.33,16.61
-31.81,27.46,44.7
-31.94,27.48,21.98
-31.29,27.56,42.64
-31.67,27.67,38.95
-32.1,27.69,19.97
-31.55,27.69,19.17
-31.77,27.74,34.0
-30.81,27.77,14.74
-31.31,27.82,17.04
-31.53,27.83,20.87
-30.82,27.9,26.77
-31.61,28.01,35.76
-32.02,28.1,38.39
-31.71,28.13,39.49
-31.92,28.16,39.85
-31.47,28.17,19.01
-30.87,28.19,51.62
-31.76,28.2,38.66
-31.51,28.29,31.72
-30.29,28.37,41.95
-31.67,28.4,39.23
-30.4,28.41,22.01
-31.32,28.42,42.37
-30.95,28.45,18.15
-30.93,28.45,19.12
-30.62,28.52,20.2
-30.56,28.52,18.09
-30.37,28.52,17.9
-31.05,28.53,19.28
-30.22,28.53,38.56
-31.46,28.53,25.29
-30.61,28.53,28.95
-31.4,28.55,37.5
-30.26,28.55,35.37
-30.46,28.65,46.08
-31.37,28.7,18.3
-31.06,28.72,28.81
-30.27,28.74,30.69
-30.85,28.78,18.86
-30.67,28.86,10.11
-30.23,28.86,33.61
-31.37,28.88,38.99
-31.48,29.03,33.49
-30.59,29.03,25.32
-30.64,29.06,14.71
-30.61,29.08,15.56
-31.55,29.08,21.62
-30.84,29.17,18.86
-30.52,29.21,18.76
-30.14,29.21,51.7
-30.82,29.21,19.8
-30.17,29.26,16.74
-30.84,29.26,39.67
-30.17,29.29,41.0
-29.07,29.37,33.98
-29.11,29.81,16.54
-27.84,29.82,36.22
-27.49,29.87,11.7
