latitude,longitude,tovr
-34.76,117.54,266.59
-34.79,117.45,18.32
-34.79,117.45,294.2
-34.73,117.95,9.19
-34.71,117.96,154.94
-34.79,117.78,177.78
-34.79,117.81,49.77
-34.8,117.83,66.13
-33.14,115.88,519.2
-33.13,115.88,457.19
-33.12,115.9,147.36
-33.15,115.89,966.28
-33.14,115.89,1105.63
-33.14,115.89,414.64
-33.11,115.82,717.5
-33.08,115.85,349.49
-33.09,115.85,486.98
-33.09,115.86,712.85
-33.09,115.86,317.32
-33.11,115.86,379.49
-33.1,115.85,846.69
-31.36,116.11,114.75
-31.36,116.1,64.66
-31.37,116.1,27.1
-32.1,116.02,844.24
-32.1,116.02,268.88
-33.08,115.77,45.03
-33.11,115.81,620.68
-33.07,115.79,38.95
-33.07,115.8,95.67
-33.07,115.8,603.78
-33.09,115.82,846.77
-31.84,116.0,252.48
-31.83,116.0,85.07
-32.75,115.91,53.23
-34.79,118.21,271.38
-34.81,118.19,283.74
-33.56,115.66,762.2
-33.55,115.62,145.94
-33.51,115.63,201.14
-33.54,115.63,662.44
-33.52,115.61,183.74
-33.4,115.77,712.84
-33.44,115.75,747.39
-33.47,115.6,1114.74
-33.49,115.69,755.32
-33.52,115.61,79.58
-33.52,115.66,396.54
-33.57,115.61,376.97
-33.55,115.58,125.68
-33.54,115.69,509.31
-33.49,115.73,48.72
-33.52,115.75,453.83
-31.79,116.04,746.6
-31.86,115.97,31.43
-31.82,116.03,9.34
-31.75,116.03,558.57
-31.77,116.02,2.23
-31.83,116.0,44.81
-31.82,116.01,32.39
-31.82,116.01,100.7
-31.83,116.04,93.42
-31.94,115.98,0.03
-31.8,116.05,1263.43
-31.8,116.05,98.51
-31.86,115.99,423.06
-33.44,115.62,125.6
-33.4,115.61,2224.37
-33.53,115.74,27.76
-31.84,115.99,221.62
-31.82,116.03,76.0
-31.8,116.05,119.07
-31.86,116.01,1016.21
-32.09,116.02,0.04
-32.09,116.02,360.26
-32.09,116.02,555.62
-32.1,116.02,136.53
-34.21,116.07,1026.27
-33.55,115.56,494.68
-33.56,115.57,13.57
-33.49,115.55,265.25
-33.51,115.74,465.83
-33.54,115.77,177.19
-32.61,115.65,1.26
-33.07,115.73,36.46
-33.1,115.78,24.97
-33.1,115.8,91.5
-33.1,115.75,11.67
-33.09,115.81,411.8
-32.63,115.83,1360.58
-32.63,115.83,898.77
-32.82,115.88,1182.09
-32.84,115.8,1260.44
-32.8,115.89,775.12
-32.75,115.77,175.07
-32.73,115.92,84.16
-32.74,115.9,790.51
-32.81,115.91,1198.78
-34.29,117.17,308.13
-34.3,117.18,88.24
-34.28,117.13,310.92
-34.29,117.13,137.76
-34.3,117.14,192.18
-34.32,117.13,181.58
-34.32,117.13,20.69
-34.32,117.13,48.05
-34.32,117.13,93.36
-34.29,117.13,202.64
-32.62,115.88,286.76
-32.62,115.88,349.57
-32.64,115.86,928.78
-32.78,115.82,1078.34
-32.73,115.83,250.18
-32.66,115.72,268.91
-32.64,115.79,276.51
-32.63,115.95,13.57
-32.84,115.94,714.47
-32.71,115.9,305.02
-32.58,115.82,63.04
-33.97,116.06,706.62
-33.91,116.11,494.3
-33.44,116.07,403.0
-33.67,115.2,503.91
-33.67,115.26,57.73
-33.69,115.25,84.29
-33.72,115.25,1055.8
-33.66,115.12,214.28
-33.74,115.25,518.1
-34.78,118.21,659.44
-32.29,115.84,1106.38
-32.34,115.84,539.22
-32.34,115.9,948.1
-31.62,116.01,173.06
-30.47,115.94,59.87
-32.78,115.82,1211.78
-32.73,115.91,64.73
-30.6,115.76,64.49
-31.77,116.47,26.37
-31.77,116.47,91.44
-31.78,116.48,145.87
-31.77,116.49,239.35
-31.77,116.5,186.62
-31.76,116.49,103.8
-31.77,116.49,114.4
-31.77,116.5,280.68
-34.32,116.28,495.01
-34.32,116.28,659.62
-34.32,116.32,577.6
-31.78,116.48,5.2
-31.77,116.49,29.84
-32.67,116.27,80.27
-32.67,116.27,111.32
-32.67,116.27,128.5
-32.67,116.27,100.25
-32.67,116.27,126.81
-32.67,116.27,184.82
-32.67,116.27,92.84
-32.67,116.27,84.8
-32.67,116.27,77.22
-32.7,116.07,61.02
-32.7,116.07,104.02
-32.67,116.27,56.32
-32.32,116.18,77.1
-32.32,116.18,76.86
-32.32,116.18,88.98
-32.32,116.2,64.21
-32.32,116.2,92.1
-32.33,116.2,76.11
-32.33,116.2,127.22
-32.33,116.2,93.53
-32.33,116.2,75.87
-35.0,117.82,21.23
-31.77,116.47,5.1
-35.03,117.91,8.45
-34.84,117.69,57.42
-33.73,115.39,2.3
-33.72,115.44,53.6
-32.67,116.27,92.43
-32.67,116.28,25.91
-32.67,116.28,89.42
-30.81,116.03,5.1
-30.32,115.97,1.21
-30.32,115.94,1.44
-30.68,115.82,3.38
-30.69,115.81,3.38
-31.06,116.2,4.63
-31.48,116.11,5.57
-32.68,115.86,0.01
-32.96,115.74,6.42
-32.87,115.83,1.49
-32.87,115.77,21.23
-31.64,116.4,17.01
-32.78,116.87,14.86
-32.14,116.53,40.53
-31.87,116.6,3.23
-34.74,117.34,40.06
-34.74,117.33,37.78
-34.75,117.35,23.72
-34.75,117.34,28.07
-34.76,117.35,97.39
-33.66,116.25,5.64
-33.66,116.25,15.55
-33.66,116.25,4.97
-30.87,115.72,4.6
-30.51,115.86,0.88
-30.43,115.63,2.66
-33.24,115.9,322.39
-33.19,115.91,59.53
-33.1,115.94,74.31
-33.56,115.71,107.18
-34.32,115.69,249.86
-34.38,117.53,7.45
-34.37,116.6,36.45
-34.27,116.71,108.35
-34.26,116.7,58.43
-34.25,116.7,8.63
-34.13,116.56,49.81
-34.1,116.52,66.37
-34.08,116.7,28.94
-34.38,116.64,26.08
-34.38,116.94,7.59
-34.35,116.9,5.72
-34.3,116.9,10.7
-34.28,116.88,14.54
-34.29,116.91,7.03
-34.43,116.84,9.77
-34.38,116.77,1.79
-34.32,116.75,17.87
-34.13,116.92,8.76
-34.09,116.75,8.43
-34.25,116.74,6.25
-34.15,116.73,39.55
-34.18,116.73,19.53
-34.34,116.96,13.39
-34.35,116.56,33.17
-33.29,116.3,26.48
-33.33,116.18,67.36
-33.32,116.19,20.57
-33.33,116.19,124.76
-33.73,115.88,32.14
-33.73,115.88,63.77
-33.96,116.07,45.39
-33.96,116.08,38.57
-33.76,115.95,25.83
-33.76,115.96,25.54
-33.8,116.56,226.18
-33.8,116.56,72.5
-33.97,116.51,12.43
-33.29,116.3,29.36
-33.4,116.23,39.4
-33.4,116.22,17.2
-33.4,116.22,30.13
-33.85,116.43,50.29
-33.82,116.45,38.68
-33.82,116.45,37.44
-33.82,116.45,40.99
-33.65,115.81,29.25
-33.65,115.81,59.02
-33.66,115.81,50.4
-32.85,115.75,10.84
-32.84,115.74,71.05
-33.21,115.89,158.08
-33.21,115.87,86.4
-33.06,115.92,9.9
-33.06,115.91,17.97
-33.02,115.87,24.17
-33.06,115.85,20.37
-33.06,115.85,40.17
-33.06,115.85,15.74
-33.06,115.85,20.99
-33.06,115.85,50.36
-33.06,115.84,30.74
-33.06,115.85,46.78
-33.05,115.86,14.81
-33.05,115.86,2.48
-33.05,115.85,1.25
-31.36,116.11,114.75
-31.36,116.1,64.66
-31.37,116.1,27.1
-33.97,116.06,706.62
-33.91,116.11,494.3
-34.0,116.23,833.35
-30.47,115.94,59.87
-33.67,115.2,503.91
-33.67,115.26,57.77
-33.69,115.25,84.29
-33.72,115.25,1055.8
-33.66,115.12,214.28
-33.74,115.25,518.1
-33.56,115.66,762.2
-33.55,115.62,145.94
-33.51,115.63,201.14
-33.54,115.63,662.44
-33.52,115.61,192.29
-33.4,115.77,712.84
-33.44,115.75,747.39
-33.47,115.6,1114.74
-33.49,115.69,755.32
-33.52,115.61,79.58
-33.52,115.66,396.54
-33.57,115.61,376.97
-33.55,115.58,125.68
-33.54,115.69,509.31
-33.49,115.73,48.72
-33.52,115.75,453.83
-33.44,115.62,125.6
-33.4,115.61,2224.37
-33.53,115.74,31.84
-33.55,115.56,494.68
-33.56,115.57,13.57
-33.57,115.53,17.54
-33.5,115.55,222.41
-33.51,115.53,509.51
-33.38,115.76,886.24
-33.38,115.77,776.13
-33.38,115.77,328.81
-33.38,115.77,924.53
-33.47,115.73,729.92
-33.49,115.74,651.57
-33.54,115.77,206.38
-33.38,115.76,716.18
-33.4,115.65,869.56
-33.43,115.65,532.12
-32.32,116.18,77.1
-32.32,116.18,76.86
-32.32,116.18,88.98
-32.32,116.2,64.21
-32.32,116.2,92.1
-32.33,116.2,76.11
-32.33,116.2,127.22
-32.33,116.2,93.53
-32.33,116.2,75.87
-32.75,115.91,53.98
-34.83,117.43,466.33
-34.65,117.66,297.1
-34.76,117.54,266.59
-34.79,117.45,18.32
-34.79,117.45,294.2
-32.67,116.27,80.27
-32.67,116.27,111.32
-32.67,116.27,128.5
-32.67,116.27,100.25
-32.67,116.27,126.81
-32.67,116.27,184.82
-32.67,116.27,92.84
-32.67,116.27,84.8
-32.67,116.27,77.22
-32.7,116.07,61.02
-32.7,116.07,104.02
-32.67,116.27,56.32
-32.29,115.84,1106.38
-32.34,116.04,788.76
-32.34,115.9,948.1
-32.25,115.83,11.27
-34.29,117.17,308.13
-34.3,117.18,88.24
-34.28,117.13,310.92
-34.29,117.13,137.76
-34.3,117.14,192.18
-34.32,117.13,181.58
-34.32,117.13,20.69
-34.32,117.13,48.05
-34.32,117.13,93.36
-34.29,117.13,202.64
-33.07,115.73,36.46
-33.1,115.78,24.97
-33.1,115.8,87.22
-33.1,115.75,11.67
-33.09,115.81,411.8
-33.11,115.82,748.6
-33.08,115.85,377.11
-33.09,115.85,486.98
-33.09,115.86,712.85
-33.09,115.86,317.32
-33.11,115.86,379.49
-33.1,115.85,846.69
-33.08,115.77,45.03
-33.11,115.81,620.68
-33.07,115.79,33.99
-33.07,115.8,95.67
-33.07,115.8,585.97
-33.09,115.82,846.77
-32.1,116.02,11.44
-33.18,115.72,30.25
-33.22,115.75,29.15
-33.22,115.75,46.09
-33.23,115.75,16.37
-33.23,115.77,45.72
-33.22,115.73,10.43
-33.22,115.75,59.85
-33.2,115.77,10.58
-33.44,116.07,403.0
-34.79,118.21,271.38
-34.81,118.19,283.74
-34.21,116.07,1026.27
-34.78,118.21,659.44
-34.8,117.77,57.81
-34.79,117.78,177.78
-34.79,117.81,49.77
-34.8,117.83,66.13
-34.32,116.28,495.01
-34.32,116.28,659.62
-34.32,116.32,577.6
-32.63,115.83,1232.73
-32.63,115.83,814.32
-32.82,115.88,1182.09
-32.83,115.8,1248.3
-32.79,115.9,633.58
-32.75,115.77,135.97
-32.73,115.92,84.16
-32.75,115.9,97.74
-32.81,115.91,1198.78
-32.62,115.88,286.76
-32.62,115.88,349.57
-32.64,115.86,928.78
-32.78,115.82,1078.34
-32.73,115.83,250.18
-32.65,115.72,383.43
-32.64,115.79,276.51
-32.84,115.94,714.47
-32.71,115.9,305.02
-32.57,115.82,67.55
-32.78,115.82,1211.78
-32.09,116.01,0.07
-32.09,116.01,1.82
-32.09,116.02,564.29
-32.1,116.02,18.86
-35.0,117.82,21.23
-34.73,117.95,9.19
-34.71,117.96,154.94
-31.84,116.0,252.48
-31.83,116.0,85.07
-31.79,116.04,686.2
-31.86,115.97,31.43
-31.82,116.03,9.34
-31.75,116.03,558.57
-31.77,116.02,2.23
-31.83,116.0,41.43
-31.82,116.01,32.39
-31.82,116.01,100.7
-31.83,116.04,93.42
-31.94,115.98,0.03
-31.8,116.05,1263.43
-31.8,116.05,98.51
-31.86,115.99,423.06
-31.84,115.99,221.62
-31.82,116.03,76.0
-31.8,116.05,119.07
-31.86,116.01,1016.21
-32.73,115.91,64.73
-30.6,115.76,64.49
-33.14,115.88,519.2
-33.13,115.88,457.19
-33.12,115.9,155.44
-33.15,115.89,966.28
-31.77,116.47,91.44
-31.77,116.47,5.1
-31.78,116.48,145.87
-31.77,116.49,239.35
-31.77,116.5,186.62
-31.76,116.49,103.8
-31.77,116.49,114.4
-31.77,116.5,280.68
-31.78,116.48,5.2
-31.77,116.49,29.84
-41.62,147.07,20.65
-41.61,147.02,19.83
-41.6,147.07,20.39
-41.69,147.01,8.43
-41.66,147.07,28.09
-41.59,147.08,26.03
-41.58,147.08,16.5
-41.69,147.01,22.05
-41.64,147.06,23.81
-41.64,147.06,23.06
-41.67,146.99,27.42
-41.77,146.96,28.49
-41.66,147.08,87.22
-41.74,147.08,37.85
-41.58,147.02,71.67
-41.59,147.0,3.58
-41.9,147.36,19.55
-41.9,147.36,16.91
-41.75,147.49,72.89
-41.96,147.44,19.16
-41.95,147.44,33.45
-41.76,147.49,30.15
-41.94,147.43,64.17
-41.9,147.24,36.65
-41.86,147.06,21.24
-41.86,147.03,54.36
-41.8,147.4,0.83
-41.95,147.05,116.17
-41.97,147.01,57.69
-41.91,147.08,47.55
-41.81,147.42,9.91
-41.79,147.45,15.62
-41.78,147.45,29.13
-41.78,147.26,38.98
-41.77,147.26,3.28
-41.77,147.25,34.49
-41.76,147.19,8.75
-41.75,147.09,53.2
-41.76,147.09,35.12
-41.76,147.09,25.43
-41.74,147.08,53.87
-41.77,147.12,7.7
-41.75,147.17,0.95
-41.76,147.16,7.2
-41.83,147.14,12.47
-41.81,147.09,2.48
-41.73,147.14,54.31
-41.82,147.19,88.96
-41.46,146.27,52.18
-41.76,147.16,32.64
-41.84,147.27,31.85
-41.81,147.7,54.82
-41.61,147.18,27.49
-41.75,147.2,25.5
-41.67,147.89,28.21
-41.68,147.32,20.35
-41.71,146.92,32.97
-41.64,147.08,23.88
-41.78,147.01,39.07
-41.93,147.43,9.38
-41.72,147.34,52.01
-41.73,147.35,27.52
-41.87,147.34,20.71
-41.58,146.98,34.81
-41.94,147.54,62.59
-41.61,147.18,15.22
-41.87,147.36,13.18
-41.65,147.27,23.4
-41.78,147.22,10.48
-41.49,146.85,44.35
-41.64,147.24,39.63
-42.1,147.37,34.11
-42.15,147.45,57.71
-42.2,147.39,88.79
-42.16,147.46,44.28
-42.18,147.48,118.16
-42.18,147.46,99.43
-42.18,147.46,147.49
-42.16,147.46,29.18
-42.17,147.44,69.28
-42.17,147.44,73.46
-42.16,147.44,98.05
-42.14,147.47,44.94
-42.14,147.49,34.69
-42.17,147.37,47.33
-41.64,147.26,52.03
-41.62,147.15,210.32
-41.65,147.21,349.42
-41.71,147.09,275.69
-41.52,147.05,132.5
-41.73,147.08,236.74
-41.64,147.12,565.28
-41.62,147.09,782.38
-41.52,147.24,441.03
-41.58,147.27,348.34
-41.55,147.3,458.49
-41.74,147.32,548.6
-41.72,147.11,152.65
-41.71,147.04,667.53
-41.71,147.04,604.6
-41.71,147.04,1131.3
-41.85,147.45,338.24
-41.82,147.32,20.89
-41.82,147.37,794.65
-41.9,147.48,308.91
-41.87,147.47,310.05
-41.87,147.47,406.72
-41.88,147.47,548.32
-41.73,147.07,128.52
-41.73,147.08,306.28
-41.73,147.08,221.01
-41.57,147.03,65.51
-41.58,147.02,325.44
-41.53,147.07,769.97
-41.73,147.45,387.79
-41.57,147.0,330.18
-41.53,147.2,301.97
-41.5,147.22,290.78
-41.67,147.08,644.86
-41.62,147.15,321.59
-41.72,147.42,765.76
-41.53,147.17,248.21
-41.55,147.02,297.2
-41.63,146.89,736.94
-41.52,146.97,441.87
-41.53,146.96,281.83
-41.52,146.96,425.38
-41.35,147.0,747.3
-41.42,147.06,576.93
-41.58,147.0,243.28
-41.58,147.0,183.76
-41.62,146.93,338.37
-42.18,147.44,471.81
-42.18,147.44,469.81
-42.08,147.36,497.07
-42.12,147.32,424.93
-41.41,146.95,490.05
-10.08,123.86,38.54
-10.03,123.96,27.8
-10.07,124.01,25.54
-41.22,146.51,119.74
-41.24,146.49,32.6
-41.19,146.49,161.52
-41.23,146.5,30.58
-41.21,146.47,20.78
-41.24,146.47,39.3
-41.21,146.51,17.61
-42.8,147.43,23.1
-42.71,147.43,27.91
-42.72,147.43,62.54
-42.73,147.44,24.57
-42.71,147.45,33.93
-42.7,147.44,29.33
-42.71,147.45,81.58
-42.69,147.43,102.08
-42.69,147.42,84.63
-42.69,147.43,57.21
-42.92,147.35,43.25
-39.95,147.92,7.69
-41.57,148.03,39.34
-41.57,148.03,342.93
-40.15,148.13,17.04
-39.75,147.93,39.57
-42.78,147.58,177.32
-39.88,147.88,27.75
-42.77,147.58,178.38
-42.9,147.23,77.02
-42.9,147.23,261.16
-41.22,146.45,23.36
-41.19,146.46,33.66
-41.24,146.45,46.93
-41.24,146.46,70.24
-41.21,146.46,45.29
-41.2,146.45,105.21
-41.16,146.47,24.7
-41.16,146.47,66.91
-41.17,146.46,52.76
-41.17,146.46,49.44
-41.07,147.19,81.85
-41.18,146.88,139.58
-42.63,146.85,45.98
-42.63,146.85,25.02
-42.82,147.44,42.88
-42.8,147.44,39.75
-42.8,147.44,29.24
-42.68,147.3,108.2
-42.66,147.38,118.5
-41.12,147.52,62.66
-41.06,147.57,34.68
-40.89,147.76,34.03
-40.91,147.77,22.07
-40.91,147.77,16.77
-40.91,147.68,29.63
-40.93,147.69,32.64
-40.92,147.81,22.84
-40.9,147.79,12.13
-40.9,147.78,15.18
-40.9,147.78,19.89
-40.91,147.8,118.62
-40.91,147.75,345.38
-40.9,147.7,44.98
-40.91,147.7,102.07
-42.51,146.72,103.27
-42.54,146.81,59.72
-42.52,146.76,170.64
-41.24,146.47,58.92
-41.19,146.5,101.95
-41.19,146.46,52.92
-41.19,146.49,204.78
-41.16,147.45,107.84
-41.2,147.7,36.25
-41.07,147.87,42.08
-41.6,147.98,42.47
-41.13,147.48,132.11
-41.25,147.19,31.91
-40.95,148.1,50.5
-40.91,148.04,31.7
-41.47,147.6,26.6
-40.9,148.0,39.02
-41.47,147.92,66.86
-41.47,147.92,87.62
-40.92,147.69,24.41
-40.89,147.7,11.14
-41.24,146.47,19.15
-42.3,147.45,47.45
-42.72,147.32,21.13
-42.73,147.39,39.82
-42.65,147.44,27.66
-42.42,147.14,21.02
-42.47,146.73,28.0
-42.82,147.46,35.9
-42.73,147.46,132.18
-42.69,146.96,47.34
-42.68,146.87,52.48
-42.56,146.79,22.04
-42.73,147.41,129.55
-42.73,147.43,52.89
-42.77,147.41,15.55
-42.07,148.05,33.79
-42.07,148.05,108.15
-42.7,147.41,39.03
-42.54,147.13,46.31
-43.17,147.11,100.03
-43.4,147.32,131.17
-42.54,147.1,92.12
-42.87,147.82,44.19
-42.54,147.57,87.24
-42.8,147.79,65.74
-42.26,147.66,29.94
-41.61,148.03,434.36
-42.55,147.19,617.23
-42.93,147.34,2.85
-42.96,147.2,261.66
-42.92,147.33,80.54
-42.56,147.17,243.22
-42.74,147.25,35.41
-42.71,147.24,383.95
-42.7,147.36,336.53
-42.9,147.23,1047.15
-42.56,147.24,199.8
-42.77,147.41,328.25
-42.63,147.47,112.48
-42.63,147.47,29.04
-42.63,147.47,412.68
-42.79,147.62,369.98
-42.77,147.09,363.08
-42.59,147.27,499.59
-42.73,147.23,348.64
-42.98,147.29,385.36
-42.86,147.45,288.91
-42.86,147.44,218.26
-40.02,148.07,276.14
-39.97,148.12,26.98
-40.08,148.18,472.35
-40.22,148.17,96.99
-39.83,147.87,631.71
-39.77,147.9,1213.62
-40.03,148.13,610.96
-39.87,147.88,585.37
-40.13,148.18,144.4
-39.88,148.0,70.45
-40.15,148.3,125.12
-40.17,148.18,43.46
-40.0,148.05,292.97
-40.1,148.18,369.7
-40.12,148.07,456.54
-40.12,148.07,348.04
-40.18,148.2,124.94
-40.18,148.2,274.53
-40.15,148.13,38.89
-39.92,148.08,361.28
-39.87,147.87,36.95
-39.87,147.88,122.71
-39.75,147.93,50.52
-39.75,147.93,266.32
-40.08,148.0,238.62
-39.8,147.88,230.37
-39.98,148.03,498.48
-40.15,148.07,315.05
-39.98,148.07,88.12
-39.88,147.88,63.99
-40.02,148.18,49.02
-41.2,146.34,396.35
-41.14,147.28,899.49
-42.92,147.35,6.74
-41.23,147.49,196.03
-41.12,147.47,519.31
-41.36,147.38,603.11
-41.51,147.9,199.22
-41.5,147.93,325.03
-41.53,147.9,314.47
-41.5,147.95,498.31
-40.87,147.69,62.91
-42.86,147.64,52.85
-42.74,147.54,355.96
-42.74,147.74,348.17
-42.77,147.5,357.54
-42.52,147.7,381.13
-42.61,147.64,512.58
-41.57,147.98,468.56
-42.42,147.41,277.46
-42.38,147.1,290.1
-42.4,147.45,360.79
-42.39,147.31,346.8
-42.41,147.45,285.62
-42.29,147.32,388.99
-42.77,147.67,844.14
-42.78,147.58,468.01
-42.77,147.58,422.4
-42.8,147.8,610.8
-42.78,147.83,364.9
-42.78,147.57,0.09
-42.77,147.63,209.82
-42.73,147.63,331.25
-42.77,147.58,389.96
-42.83,147.72,461.73
-41.57,148.03,174.12
-41.57,148.03,497.64
-41.57,148.03,335.07
-41.57,148.03,611.77
-41.57,148.03,29.68
-41.1,146.74,18.89
-41.09,146.76,126.15
-42.65,146.99,596.73
-42.69,146.93,154.96
-42.55,146.82,557.01
-42.58,146.97,383.56
-42.75,146.97,327.11
-42.51,146.74,379.87
-42.54,146.85,258.79
-42.71,146.89,612.59
-41.28,146.49,89.86
-40.88,145.35,42.66
-41.6,144.92,359.36
-41.08,145.77,44.24
-40.96,145.67,78.37
-43.52,146.88,333.17
-41.24,146.34,66.1
-41.23,146.34,21.58
-41.35,146.28,38.53
-41.36,146.29,39.09
-41.37,146.28,131.27
-41.2,146.23,78.1
-41.17,146.24,6.36
-41.23,146.23,81.31
-41.2,146.25,82.01
-41.27,146.18,46.02
-41.29,146.29,102.4
-41.22,146.35,35.24
-41.22,146.24,48.29
-41.22,146.23,31.35
-41.26,146.23,135.65
-41.26,146.23,78.87
-41.25,146.89,30.84
-41.34,146.89,20.14
-41.34,146.9,1.64
-40.85,145.05,73.99
-39.85,143.87,266.35
-39.87,143.86,32.63
-40.05,143.92,37.58
-39.83,143.96,40.1
-40.05,144.03,73.26
-40.01,143.99,93.78
-39.91,143.89,39.49
-39.92,143.91,57.2
-40.07,143.92,19.9
-39.86,143.88,87.99
-39.66,144.02,9.65
-39.65,144.02,25.24
-39.85,143.91,13.88
-39.7,143.98,135.02
-39.88,144.01,35.51
-42.57,146.7,8.48
-42.57,146.7,24.44
-42.55,146.71,112.38
-41.19,146.12,55.16
-40.95,145.66,69.36
-41.24,146.18,49.5
-41.23,146.35,30.23
-41.02,145.07,65.59
-41.27,146.47,31.94
-40.92,144.89,100.66
-40.95,144.89,49.56
-40.93,144.9,83.13
-40.96,144.96,117.83
-40.76,144.96,35.12
-41.09,144.95,34.64
-41.31,146.57,53.92
-41.43,146.32,136.19
-41.31,146.4,45.04
-41.2,146.26,50.32
-41.38,146.39,56.99
-40.96,145.73,50.08
-41.26,146.66,31.9
-41.14,146.01,115.96
-41.31,146.27,50.76
-41.07,145.8,7.06
-41.52,146.57,66.98
-41.34,147.01,42.79
-41.51,146.64,57.1
-41.55,146.7,77.51
-43.02,146.95,79.33
-43.18,146.85,96.76
-43.05,146.71,92.78
-43.09,146.66,73.14
-42.99,147.07,418.36
-41.1,145.88,340.97
-41.08,145.77,240.0
-41.2,145.65,359.34
-40.96,145.67,267.12
-41.1,145.57,333.08
-41.02,145.55,387.18
-40.97,145.55,488.27
-40.97,145.67,130.92
-43.52,146.88,482.78
-40.96,145.67,467.65
-43.05,147.04,344.78
-43.01,147.04,1.68
-41.07,145.79,560.47
-41.11,145.77,411.37
-41.13,145.74,191.52
-41.14,145.71,166.57
-41.12,145.75,276.12
-41.05,145.79,611.59
-41.03,145.78,659.97
-41.04,145.8,164.22
-40.99,145.72,19.8
-41.18,145.66,268.92
-41.24,145.64,407.75
-41.24,145.7,319.15
-41.08,145.94,525.07
-41.22,145.91,439.85
-41.05,145.68,553.69
-41.06,145.86,361.79
-41.1,145.85,311.45
-41.15,145.78,316.01
-41.18,145.78,443.64
-41.1,145.98,171.46
-41.19,145.91,608.0
-41.2,145.65,472.9
-43.19,146.79,441.6
-41.68,146.72,250.21
-41.71,146.59,530.68
-41.65,146.56,288.11
-41.64,146.71,204.03
-41.68,146.6,510.0
-41.55,146.68,859.59
-41.56,146.64,331.4
-41.52,146.64,488.08
-41.02,144.67,56.89
-41.04,144.67,72.34
-42.37,146.5,409.84
-40.88,145.35,71.06
-41.37,146.95,333.74
-41.23,146.81,150.61
-41.2,146.78,30.84
-41.23,146.8,596.21
-41.25,146.76,251.62
-41.32,146.86,311.98
-41.3,146.89,131.76
-41.28,146.94,21.64
-41.29,146.81,432.69
-41.15,146.74,514.79
-41.1,145.47,280.15
-42.68,146.65,634.74
-41.01,144.67,226.93
-40.94,144.67,18.12
-40.72,144.73,60.07
-40.98,144.67,136.99
-15.65,128.71,218.78
-15.76,128.72,213.16
-15.6,128.74,348.03
-15.61,128.79,182.67
-15.51,130.42,18.23
-15.45,130.43,122.4
-15.37,130.42,21.0
-15.08,128.75,18.68
-15.78,128.9,21.57
-15.69,128.79,13.61
-15.7,128.8,18.69
-15.83,128.77,8.17
-15.72,128.96,14.95
-15.84,128.85,7.89
-15.5,128.98,30.06
-15.51,128.97,32.66
-15.56,128.99,30.69
-15.57,128.98,35.34
-15.58,128.96,34.58
-15.59,129.0,36.73
-15.61,129.0,37.33
-15.62,128.99,35.41
-15.62,128.98,41.09
-15.62,128.98,38.28
-17.38,128.13,132.5
-15.46,128.8,28.13
-15.46,128.81,22.45
-15.46,128.82,50.95
-15.46,128.82,18.25
-15.46,128.82,35.04
-15.46,128.83,53.61
-15.44,128.83,34.97
-15.44,128.83,27.17
-15.45,128.83,32.33
-15.45,128.83,31.78
-15.46,128.83,141.93
-15.47,128.83,89.27
-15.47,128.83,84.54
-15.48,128.83,41.75
-15.49,128.83,54.46
-15.48,128.85,53.91
-15.45,128.85,39.81
-15.43,128.85,43.43
-15.42,128.85,38.32
-15.42,128.85,39.37
-15.47,128.86,35.32
-15.46,128.86,113.27
-15.44,128.86,31.58
-15.44,128.86,71.57
-15.44,128.86,95.85
-15.43,128.86,36.72
-15.43,128.86,36.01
-15.42,128.86,38.44
-15.42,128.86,72.05
-15.41,128.86,31.77
-15.48,128.88,122.22
-15.48,128.88,73.55
-15.47,128.88,168.29
-15.46,128.88,187.55
-15.43,128.88,22.95
-15.43,128.88,38.25
-15.43,128.88,64.32
-15.42,128.88,64.75
-15.48,128.89,56.46
-15.48,128.89,65.91
-15.46,128.89,103.96
-15.46,128.89,160.75
-15.45,128.89,68.76
-15.45,128.89,132.48
-15.44,128.89,84.16
-15.44,128.89,56.71
-15.44,128.89,75.94
-15.42,128.89,88.9
-15.42,128.89,159.95
-15.48,128.91,126.36
-15.47,128.91,39.3
-15.47,128.91,54.24
-15.47,128.91,73.18
-15.46,128.91,85.67
-15.46,128.91,195.03
-15.46,128.91,49.17
-15.45,128.91,219.78
-15.45,128.91,106.71
-15.45,128.91,77.99
-15.44,128.91,87.62
-15.44,128.91,48.81
-15.44,128.91,46.47
-15.43,128.91,158.06
-15.43,128.91,130.22
-15.43,128.91,98.68
-15.42,128.91,188.62
-15.41,128.91,112.59
-15.48,128.92,67.36
-15.47,128.92,41.55
-15.47,128.92,66.18
-15.46,128.92,43.86
-15.46,128.92,233.04
-15.46,128.92,129.98
-15.45,128.92,63.5
-15.42,128.92,62.91
-15.41,128.92,82.86
-15.43,128.93,168.81
-15.42,128.93,58.48
-15.41,128.93,73.04
-15.41,128.93,65.42
-15.4,128.93,38.41
-15.43,128.95,135.23
-15.5,128.83,51.83
-15.5,128.83,35.03
-15.51,128.83,47.45
-15.51,128.83,41.81
-15.51,128.83,33.01
-15.52,128.83,32.12
-15.52,128.83,53.25
-15.44,128.89,29.78
-15.43,128.89,68.98
-15.43,128.89,56.77
-15.43,128.89,29.94
-15.42,128.89,44.57
